"Station.No","Location","Date","Hour","API","Pollutant"
19,"Kg. Air Putih, Taiping",2014-04-09,16,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-09,17,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-09,18,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-09,19,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-09,20,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-09,21,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-09,22,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-09,23,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-09,24,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,1,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,2,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,3,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,4,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,5,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,6,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,7,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,8,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,9,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,10,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,11,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,12,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,13,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,14,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,15,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,16,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,17,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,18,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,19,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,20,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,21,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,22,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,23,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-10,24,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,1,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,2,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,3,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,4,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,5,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,6,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,7,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,8,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,9,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,10,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,11,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,12,23,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,13,22,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,14,22,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,15,22,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,16,22,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,17,23,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,18,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,19,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,20,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,21,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,22,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,23,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-11,24,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,1,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,2,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,3,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,4,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,5,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,6,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,7,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,8,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,9,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,10,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,11,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,12,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,13,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,14,35,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,15,41,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,16,41,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,17,41,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,18,43,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,19,46,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,20,47,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,21,47,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,22,48,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,23,48,"*"
19,"Kg. Air Putih, Taiping",2014-04-12,24,48,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,1,49,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,2,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,3,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,4,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,5,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,6,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,7,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,8,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,9,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,10,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,11,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,12,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,13,51,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,14,48,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,15,42,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,16,42,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,17,44,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,18,42,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,19,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,20,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,21,37,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,22,37,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,23,37,"*"
19,"Kg. Air Putih, Taiping",2014-04-13,24,37,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,1,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,2,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,3,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,4,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,5,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,6,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,7,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,8,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,9,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,10,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,11,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,12,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,13,40,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,14,40,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,15,41,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,16,0,"0"
19,"Kg. Air Putih, Taiping",2014-04-14,17,41,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,18,40,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,19,43,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,20,43,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,21,43,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,22,47,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,23,48,"*"
19,"Kg. Air Putih, Taiping",2014-04-14,24,48,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,1,48,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,2,49,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,3,50,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,4,50,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,5,49,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,6,49,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,7,48,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,8,47,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,9,48,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,10,51,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,11,50,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,12,42,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,13,0,"0"
19,"Kg. Air Putih, Taiping",2014-04-15,14,0,"0"
19,"Kg. Air Putih, Taiping",2014-04-15,15,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,16,37,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,17,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,18,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,19,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,20,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,21,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,22,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,23,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-15,24,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,1,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,2,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,3,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,4,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,5,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,6,35,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,7,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,8,41,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,9,42,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,10,40,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,11,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,12,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,13,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,14,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,15,41,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,16,42,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,17,49,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,18,51,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,19,49,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,20,49,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,21,50,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,22,50,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,23,50,"*"
19,"Kg. Air Putih, Taiping",2014-04-16,24,51,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,1,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,2,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,3,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,4,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,5,52,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,6,47,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,7,43,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,8,42,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,9,40,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,10,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,11,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,12,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,13,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,14,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,15,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,16,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,17,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,18,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,19,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,20,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,21,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,22,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,23,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-17,24,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,1,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,2,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,3,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,4,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,5,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,6,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,7,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,8,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,9,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,10,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,11,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,12,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,13,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,14,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,15,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,16,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,17,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,18,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,19,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,20,22,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,21,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,22,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,23,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-18,24,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,1,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,2,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,3,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,4,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,5,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,6,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,7,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,8,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,9,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,10,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,11,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,12,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,13,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,14,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,15,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,16,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,17,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,18,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,19,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,20,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,21,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,22,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,23,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-19,24,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,1,22,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,2,21,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,3,20,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,4,20,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,5,20,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,6,20,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,7,20,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,8,19,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,9,18,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,10,18,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,11,19,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,12,19,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,13,16,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,14,15,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,15,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,16,15,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,17,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,18,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,19,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,20,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,21,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,22,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,23,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-20,24,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,1,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,2,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,3,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,4,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,5,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,6,14,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,7,15,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,8,16,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,9,16,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,10,16,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,11,15,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,12,15,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,13,16,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,14,16,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,15,15,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,16,15,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,17,23,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,18,22,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,19,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,20,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,21,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,22,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,23,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-21,24,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,1,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,2,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,3,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,4,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,5,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,6,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,7,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,8,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,9,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,10,35,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,11,35,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,12,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,13,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,14,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,15,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,16,35,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,17,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,18,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,19,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,20,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,21,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,22,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,23,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-22,24,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,1,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,2,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,3,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,4,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,5,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,6,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,7,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,8,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,9,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,10,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,11,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,12,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,13,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,14,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,15,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,16,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,17,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,18,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,19,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,20,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,21,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,22,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,23,31,"*"
19,"Kg. Air Putih, Taiping",2014-04-23,24,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,1,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,2,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,3,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,4,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,5,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,6,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,7,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,8,37,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,9,37,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,10,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,11,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,12,41,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,13,42,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,14,43,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,15,43,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,16,41,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,17,39,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,18,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,19,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,20,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,21,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,22,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,23,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-24,24,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,1,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,2,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,3,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,4,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,5,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,6,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,7,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,8,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,9,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,10,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,11,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,12,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,13,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,14,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,15,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,16,32,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,17,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,18,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,19,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,20,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,21,37,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,22,38,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,23,37,"*"
19,"Kg. Air Putih, Taiping",2014-04-25,24,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,1,35,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,2,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,3,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,4,34,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,5,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,6,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,7,36,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,8,35,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,9,35,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,10,35,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,11,33,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,12,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,13,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,14,29,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,15,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,16,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,17,30,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,18,28,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,19,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,20,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,21,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,22,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,23,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-26,24,25,"*"
19,"Kg. Air Putih, Taiping",2014-04-27,1,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-27,2,26,"*"
19,"Kg. Air Putih, Taiping",2014-04-27,3,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-27,4,27,"*"
19,"Kg. Air Putih, Taiping",2014-04-27,5,24,"*"
19,"Kg. Air Putih, Taiping",2014-04-27,6,24,"*"
